audio_ref_1_1,audio_ref_1_2,audio_1-1,audio_1-2,audio_1-3,audio_1-4,audio_1-5,audio_1-6,audio_1-7,audio_1-8,audio_1-9,text_1,audio_ref_2_1,audio_ref_2_2,audio_2-1,audio_2-2,audio_2-3,audio_2-4,audio_2-5,audio_2-6,audio_2-7,audio_2-8,audio_2-9,text_2,audio_ref_3_1,audio_ref_3_2,audio_3-1,audio_3-2,audio_3-3,audio_3-4,audio_3-5,audio_3-6,audio_3-7,audio_3-8,audio_3-9,text_3,audio_ref_4_1,audio_ref_4_2,audio_4-1,audio_4-2,audio_4-3,audio_4-4,audio_4-5,audio_4-6,audio_4-7,audio_4-8,audio_4-9,text_4
p241/ref/p241_298.wav,p241/ref/p241_184.wav,p241/joint/joint/p241_279-epoch=10-batch_idx=0.wav,p241/FT-mask/FT/p241_279-epoch=0-batch_idx=0.wav,p241/raw/p241_279.wav,p241/FT-mask/mask/p241_279-epoch=6-batch_idx=0.wav,p241/mask-FT/mask/p241_279-epoch=5-batch_idx=0.wav,p241/recon/p241_279.recon.wav,p241/libri_mask-FT/libri_mask/p241_279-epoch=7-batch_idx=0.wav,p241/mask-FT/FT/p241_279-epoch=6-batch_idx=0.wav,p241/libri_mask-FT/FT/p241_279-epoch=8-batch_idx=0.wav,i saw it at a ruck.,p252/ref/p252_176.wav,p252/ref/p252_381.wav,p252/mask-FT/FT/p252_372-epoch=6-batch_idx=0.wav,p252/raw/p252_372.wav,p252/mask-FT/mask/p252_372-epoch=5-batch_idx=0.wav,p252/FT-mask/FT/p252_372-epoch=0-batch_idx=0.wav,p252/libri_mask-FT/FT/p252_372-epoch=8-batch_idx=0.wav,p252/libri_mask-FT/libri_mask/p252_372-epoch=7-batch_idx=0.wav,p252/joint/joint/p252_372-epoch=5-batch_idx=0.wav,p252/FT-mask/mask/p252_372-epoch=6-batch_idx=0.wav,p252/recon/p252_372.recon.wav,the european elections revealed a lack of interest and a lack of knowledge.,p267/ref/p267_115.wav,p267/ref/p267_377.wav,p267/FT-mask/mask/p267_055-epoch=6-batch_idx=0.wav,p267/recon/p267_055.recon.wav,p267/libri_mask-FT/FT/p267_055-epoch=6-batch_idx=0.wav,p267/raw/p267_055.wav,p267/mask-FT/FT/p267_055-epoch=6-batch_idx=0.wav,p267/mask-FT/mask/p267_055-epoch=5-batch_idx=0.wav,p267/FT-mask/FT/p267_055-epoch=0-batch_idx=0.wav,p267/joint/joint/p267_055-epoch=11-batch_idx=0.wav,p267/libri_mask-FT/libri_mask/p267_055-epoch=5-batch_idx=0.wav,so i liked the challenge.,p238/ref/p238_179.wav,p238/ref/p238_082.wav,p238/FT-mask/FT/p238_253-epoch=4-batch_idx=0.wav,p238/mask-FT/mask/p238_253-epoch=5-batch_idx=0.wav,p238/FT-mask/mask/p238_253-epoch=8-batch_idx=0.wav,p238/libri_mask-FT/FT/p238_253-epoch=17-batch_idx=0.wav,p238/recon/p238_253.recon.wav,p238/raw/p238_253.wav,p238/joint/joint/p238_253-epoch=11-batch_idx=0.wav,p238/mask-FT/FT/p238_253-epoch=13-batch_idx=0.wav,p238/libri_mask-FT/libri_mask/p238_253-epoch=7-batch_idx=0.wav,what was the matter for concern?
p298/ref/p298_370.wav,p298/ref/p298_157.wav,p298/FT-mask/FT/p298_271-epoch=1-batch_idx=0.wav,p298/raw/p298_271.wav,p298/FT-mask/mask/p298_271-epoch=6-batch_idx=0.wav,p298/joint/joint/p298_271-epoch=13-batch_idx=0.wav,p298/mask-FT/mask/p298_271-epoch=5-batch_idx=0.wav,p298/libri_mask-FT/libri_mask/p298_271-epoch=5-batch_idx=0.wav,p298/recon/p298_271.recon.wav,p298/libri_mask-FT/FT/p298_271-epoch=8-batch_idx=0.wav,p298/mask-FT/FT/p298_271-epoch=7-batch_idx=0.wav,it wasn't a conscious decision not to shout.,p302/ref/p302_015.wav,p302/ref/p302_270.wav,p302/FT-mask/FT/p302_094-epoch=14-batch_idx=0.wav,p302/libri_mask-FT/libri_mask/p302_094-epoch=8-batch_idx=0.wav,p302/recon/p302_094.recon.wav,p302/mask-FT/mask/p302_094-epoch=5-batch_idx=0.wav,p302/FT-mask/mask/p302_094-epoch=18-batch_idx=0.wav,p302/joint/joint/p302_094-epoch=8-batch_idx=0.wav,p302/raw/p302_094.wav,p302/mask-FT/FT/p302_094-epoch=11-batch_idx=0.wav,p302/libri_mask-FT/FT/p302_094-epoch=14-batch_idx=0.wav,the boat was fully equipped with safety equipment.,p232/ref/p232_172.wav,p232/ref/p232_322.wav,p232/raw/p232_103.wav,p232/recon/p232_103.recon.wav,p232/mask-FT/mask/p232_103-epoch=5-batch_idx=0.wav,p232/FT-mask/mask/p232_103-epoch=6-batch_idx=0.wav,p232/joint/joint/p232_103-epoch=5-batch_idx=0.wav,p232/FT-mask/FT/p232_103-epoch=0-batch_idx=0.wav,p232/libri_mask-FT/libri_mask/p232_103-epoch=5-batch_idx=0.wav,p232/mask-FT/FT/p232_103-epoch=6-batch_idx=0.wav,p232/libri_mask-FT/FT/p232_103-epoch=6-batch_idx=0.wav,we recognise the important role of golf in attracting visitors.,p307/ref/p307_346.wav,p307/ref/p307_182.wav,p307/mask-FT/mask/p307_230-epoch=6-batch_idx=0.wav,p307/mask-FT/FT/p307_230-epoch=7-batch_idx=0.wav,p307/libri_mask-FT/libri_mask/p307_230-epoch=5-batch_idx=0.wav,p307/libri_mask-FT/FT/p307_230-epoch=6-batch_idx=0.wav,p307/FT-mask/FT/p307_230-epoch=0-batch_idx=0.wav,p307/joint/joint/p307_230-epoch=8-batch_idx=0.wav,p307/recon/p307_230.recon.wav,p307/FT-mask/mask/p307_230-epoch=6-batch_idx=0.wav,p307/raw/p307_230.wav,"sullivan was later charged with her murder, which she denied."
p236/ref/p236_039.wav,p236/ref/p236_447.wav,p236/libri_mask-FT/libri_mask/p236_035-epoch=6-batch_idx=0.wav,p236/FT-mask/FT/p236_035-epoch=0-batch_idx=0.wav,p236/mask-FT/FT/p236_035-epoch=6-batch_idx=0.wav,p236/libri_mask-FT/FT/p236_035-epoch=7-batch_idx=0.wav,p236/mask-FT/mask/p236_035-epoch=5-batch_idx=0.wav,p236/recon/p236_035.recon.wav,p236/FT-mask/mask/p236_035-epoch=5-batch_idx=0.wav,p236/raw/p236_035.wav,p236/joint/joint/p236_035-epoch=10-batch_idx=0.wav,it is not for any other purpose.,p263/ref/p263_407.wav,p263/ref/p263_256.wav,p263/FT-mask/FT/p263_418-epoch=0-batch_idx=0.wav,p263/mask-FT/FT/p263_418-epoch=6-batch_idx=0.wav,p263/libri_mask-FT/FT/p263_418-epoch=8-batch_idx=0.wav,p263/libri_mask-FT/libri_mask/p263_418-epoch=7-batch_idx=0.wav,p263/raw/p263_418.wav,p263/recon/p263_418.recon.wav,p263/FT-mask/mask/p263_418-epoch=6-batch_idx=0.wav,p263/mask-FT/mask/p263_418-epoch=5-batch_idx=0.wav,p263/joint/joint/p263_418-epoch=6-batch_idx=0.wav,i had a tie in my hand.,p316/ref/p316_419.wav,p316/ref/p316_243.wav,p316/raw/p316_061.wav,p316/FT-mask/mask/p316_061-epoch=6-batch_idx=0.wav,p316/mask-FT/mask/p316_061-epoch=5-batch_idx=0.wav,p316/libri_mask-FT/libri_mask/p316_061-epoch=9-batch_idx=0.wav,p316/libri_mask-FT/FT/p316_061-epoch=10-batch_idx=0.wav,p316/joint/joint/p316_061-epoch=5-batch_idx=0.wav,p316/FT-mask/FT/p316_061-epoch=0-batch_idx=0.wav,p316/mask-FT/FT/p316_061-epoch=6-batch_idx=0.wav,p316/recon/p316_061.recon.wav,everyone was very saddened.,p234/ref/p234_197.wav,p234/ref/p234_090.wav,p234/FT-mask/mask/p234_083-epoch=6-batch_idx=0.wav,p234/libri_mask-FT/libri_mask/p234_083-epoch=6-batch_idx=0.wav,p234/recon/p234_083.recon.wav,p234/libri_mask-FT/FT/p234_083-epoch=7-batch_idx=0.wav,p234/raw/p234_083.wav,p234/joint/joint/p234_083-epoch=5-batch_idx=0.wav,p234/FT-mask/FT/p234_083-epoch=0-batch_idx=0.wav,p234/mask-FT/FT/p234_083-epoch=6-batch_idx=0.wav,p234/mask-FT/mask/p234_083-epoch=5-batch_idx=0.wav,they were badly prepared for it.
p345/ref/p345_135.wav,p345/ref/p345_106.wav,p345/mask-FT/FT/p345_293-epoch=6-batch_idx=0.wav,p345/FT-mask/FT/p345_293-epoch=0-batch_idx=0.wav,p345/mask-FT/mask/p345_293-epoch=5-batch_idx=0.wav,p345/recon/p345_293.recon.wav,p345/libri_mask-FT/libri_mask/p345_293-epoch=8-batch_idx=0.wav,p345/libri_mask-FT/FT/p345_293-epoch=9-batch_idx=0.wav,p345/raw/p345_293.wav,p345/joint/joint/p345_293-epoch=5-batch_idx=0.wav,p345/FT-mask/mask/p345_293-epoch=6-batch_idx=0.wav,somebody has to speak up for common sense.,p318/ref/p318_160.wav,p318/ref/p318_334.wav,p318/mask-FT/FT/p318_097-epoch=6-batch_idx=0.wav,p318/recon/p318_097.recon.wav,p318/raw/p318_097.wav,p318/libri_mask-FT/FT/p318_097-epoch=9-batch_idx=0.wav,p318/FT-mask/mask/p318_097-epoch=6-batch_idx=0.wav,p318/libri_mask-FT/libri_mask/p318_097-epoch=8-batch_idx=0.wav,p318/FT-mask/FT/p318_097-epoch=0-batch_idx=0.wav,p318/mask-FT/mask/p318_097-epoch=5-batch_idx=0.wav,p318/joint/joint/p318_097-epoch=5-batch_idx=0.wav,but allen is deadly serious.,p229/ref/p229_039.wav,p229/ref/p229_185.wav,p229/recon/p229_175.recon.wav,p229/raw/p229_175.wav,p229/FT-mask/FT/p229_175-epoch=0-batch_idx=0.wav,p229/mask-FT/mask/p229_175-epoch=5-batch_idx=0.wav,p229/FT-mask/mask/p229_175-epoch=6-batch_idx=0.wav,p229/joint/joint/p229_175-epoch=5-batch_idx=0.wav,p229/mask-FT/FT/p229_175-epoch=6-batch_idx=0.wav,p229/libri_mask-FT/FT/p229_175-epoch=6-batch_idx=0.wav,p229/libri_mask-FT/libri_mask/p229_175-epoch=5-batch_idx=0.wav,military action is the only option we have on the table today.,p237/ref/p237_139.wav,p237/ref/p237_140.wav,p237/joint/joint/p237_307-epoch=5-batch_idx=0.wav,p237/FT-mask/FT/p237_307-epoch=0-batch_idx=0.wav,p237/raw/p237_307.wav,p237/libri_mask-FT/libri_mask/p237_307-epoch=5-batch_idx=0.wav,p237/recon/p237_307.recon.wav,p237/mask-FT/mask/p237_307-epoch=5-batch_idx=0.wav,p237/FT-mask/mask/p237_307-epoch=6-batch_idx=0.wav,p237/mask-FT/FT/p237_307-epoch=6-batch_idx=0.wav,p237/libri_mask-FT/FT/p237_307-epoch=6-batch_idx=0.wav,graeme was prepared.
p343/ref/p343_158.wav,p343/ref/p343_019.wav,p343/raw/p343_011.wav,p343/libri_mask-FT/FT/p343_011-epoch=8-batch_idx=0.wav,p343/mask-FT/mask/p343_011-epoch=5-batch_idx=0.wav,p343/FT-mask/mask/p343_011-epoch=6-batch_idx=0.wav,p343/recon/p343_011.recon.wav,p343/FT-mask/FT/p343_011-epoch=0-batch_idx=0.wav,p343/libri_mask-FT/libri_mask/p343_011-epoch=7-batch_idx=0.wav,p343/joint/joint/p343_011-epoch=10-batch_idx=0.wav,p343/mask-FT/FT/p343_011-epoch=6-batch_idx=0.wav,"when a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",p251/ref/p251_257.wav,p251/ref/p251_347.wav,p251/joint/joint/p251_317-epoch=5-batch_idx=0.wav,p251/mask-FT/mask/p251_317-epoch=5-batch_idx=0.wav,p251/libri_mask-FT/FT/p251_317-epoch=7-batch_idx=0.wav,p251/raw/p251_317.wav,p251/FT-mask/FT/p251_317-epoch=0-batch_idx=0.wav,p251/recon/p251_317.recon.wav,p251/libri_mask-FT/libri_mask/p251_317-epoch=6-batch_idx=0.wav,p251/mask-FT/FT/p251_317-epoch=6-batch_idx=0.wav,p251/FT-mask/mask/p251_317-epoch=6-batch_idx=0.wav,we have to sort it out ourselves.,p310/ref/p310_034.wav,p310/ref/p310_262.wav,p310/FT-mask/mask/p310_102-epoch=9-batch_idx=0.wav,p310/mask-FT/mask/p310_102-epoch=5-batch_idx=0.wav,p310/mask-FT/FT/p310_102-epoch=12-batch_idx=0.wav,p310/joint/joint/p310_102-epoch=21-batch_idx=0.wav,p310/FT-mask/FT/p310_102-epoch=5-batch_idx=0.wav,p310/recon/p310_102.recon.wav,p310/libri_mask-FT/libri_mask/p310_102-epoch=6-batch_idx=0.wav,p310/libri_mask-FT/FT/p310_102-epoch=11-batch_idx=0.wav,p310/raw/p310_102.wav,we shall rely on human beings.,p233/ref/p233_113.wav,p233/ref/p233_068.wav,p233/raw/p233_056.wav,p233/FT-mask/mask/p233_056-epoch=6-batch_idx=0.wav,p233/libri_mask-FT/libri_mask/p233_056-epoch=7-batch_idx=0.wav,p233/recon/p233_056.recon.wav,p233/mask-FT/mask/p233_056-epoch=5-batch_idx=0.wav,p233/mask-FT/FT/p233_056-epoch=6-batch_idx=0.wav,p233/joint/joint/p233_056-epoch=5-batch_idx=0.wav,p233/libri_mask-FT/FT/p233_056-epoch=8-batch_idx=0.wav,p233/FT-mask/FT/p233_056-epoch=0-batch_idx=0.wav,this trend is likely to strengthen.
p275/ref/p275_283.wav,p275/ref/p275_031.wav,p275/mask-FT/FT/p275_160-epoch=6-batch_idx=0.wav,p275/recon/p275_160.recon.wav,p275/FT-mask/FT/p275_160-epoch=0-batch_idx=0.wav,p275/libri_mask-FT/FT/p275_160-epoch=6-batch_idx=0.wav,p275/mask-FT/mask/p275_160-epoch=5-batch_idx=0.wav,p275/joint/joint/p275_160-epoch=10-batch_idx=0.wav,p275/libri_mask-FT/libri_mask/p275_160-epoch=5-batch_idx=0.wav,p275/FT-mask/mask/p275_160-epoch=6-batch_idx=0.wav,p275/raw/p275_160.wav,we also enjoyed a lot of support.,p326/ref/p326_335.wav,p326/ref/p326_303.wav,p326/joint/joint/p326_202-epoch=5-batch_idx=0.wav,p326/mask-FT/FT/p326_202-epoch=11-batch_idx=0.wav,p326/mask-FT/mask/p326_202-epoch=5-batch_idx=0.wav,p326/raw/p326_202.wav,p326/libri_mask-FT/libri_mask/p326_202-epoch=6-batch_idx=0.wav,p326/FT-mask/mask/p326_202-epoch=8-batch_idx=0.wav,p326/libri_mask-FT/FT/p326_202-epoch=11-batch_idx=0.wav,p326/recon/p326_202.recon.wav,p326/FT-mask/FT/p326_202-epoch=4-batch_idx=0.wav,the processing plant was closed yesterday.,p287/ref/p287_026.wav,p287/ref/p287_034.wav,p287/mask-FT/mask/p287_139-epoch=5-batch_idx=0.wav,p287/raw/p287_139.wav,p287/recon/p287_139.recon.wav,p287/FT-mask/FT/p287_139-epoch=1-batch_idx=0.wav,p287/libri_mask-FT/FT/p287_139-epoch=7-batch_idx=0.wav,p287/joint/joint/p287_139-epoch=10-batch_idx=0.wav,p287/FT-mask/mask/p287_139-epoch=5-batch_idx=0.wav,p287/mask-FT/FT/p287_139-epoch=6-batch_idx=0.wav,p287/libri_mask-FT/libri_mask/p287_139-epoch=5-batch_idx=0.wav,"crucially, though, united were still alive.",p260/ref/p260_231.wav,p260/ref/p260_035.wav,p260/libri_mask-FT/FT/p260_157-epoch=6-batch_idx=0.wav,p260/joint/joint/p260_157-epoch=5-batch_idx=0.wav,p260/raw/p260_157.wav,p260/FT-mask/mask/p260_157-epoch=6-batch_idx=0.wav,p260/libri_mask-FT/libri_mask/p260_157-epoch=5-batch_idx=0.wav,p260/mask-FT/FT/p260_157-epoch=6-batch_idx=0.wav,p260/mask-FT/mask/p260_157-epoch=5-batch_idx=0.wav,p260/FT-mask/FT/p260_157-epoch=0-batch_idx=0.wav,p260/recon/p260_157.recon.wav,he can do no wrong.
p239/ref/p239_231.wav,p239/ref/p239_177.wav,p239/libri_mask-FT/libri_mask/p239_148-epoch=8-batch_idx=0.wav,p239/FT-mask/mask/p239_148-epoch=4-batch_idx=0.wav,p239/mask-FT/FT/p239_148-epoch=6-batch_idx=0.wav,p239/joint/joint/p239_148-epoch=8-batch_idx=0.wav,p239/recon/p239_148.recon.wav,p239/libri_mask-FT/FT/p239_148-epoch=9-batch_idx=0.wav,p239/FT-mask/FT/p239_148-epoch=0-batch_idx=0.wav,p239/raw/p239_148.wav,p239/mask-FT/mask/p239_148-epoch=5-batch_idx=0.wav,people have been placed in a state of alarm.,p230/ref/p230_076.wav,p230/ref/p230_160.wav,p230/joint/joint/p230_380-epoch=5-batch_idx=0.wav,p230/libri_mask-FT/libri_mask/p230_380-epoch=6-batch_idx=0.wav,p230/libri_mask-FT/FT/p230_380-epoch=7-batch_idx=0.wav,p230/mask-FT/FT/p230_380-epoch=6-batch_idx=0.wav,p230/recon/p230_380.recon.wav,p230/mask-FT/mask/p230_380-epoch=5-batch_idx=0.wav,p230/FT-mask/FT/p230_380-epoch=0-batch_idx=0.wav,p230/FT-mask/mask/p230_380-epoch=6-batch_idx=0.wav,p230/raw/p230_380.wav,tomorrow will be a different game entirely.,p241/ref/p241_072.wav,p241/ref/p241_090.wav,p241/FT-mask/FT/p241_129-epoch=0-batch_idx=0.wav,p241/joint/joint/p241_129-epoch=10-batch_idx=0.wav,p241/libri_mask-FT/libri_mask/p241_129-epoch=7-batch_idx=0.wav,p241/FT-mask/mask/p241_129-epoch=6-batch_idx=0.wav,p241/mask-FT/mask/p241_129-epoch=5-batch_idx=0.wav,p241/raw/p241_129.wav,p241/mask-FT/FT/p241_129-epoch=6-batch_idx=0.wav,p241/recon/p241_129.recon.wav,p241/libri_mask-FT/FT/p241_129-epoch=8-batch_idx=0.wav,some of the characters will not be played by humans.,p326/ref/p326_110.wav,p326/ref/p326_335.wav,p326/FT-mask/mask/p326_192-epoch=8-batch_idx=0.wav,p326/mask-FT/FT/p326_192-epoch=11-batch_idx=0.wav,p326/mask-FT/mask/p326_192-epoch=5-batch_idx=0.wav,p326/libri_mask-FT/libri_mask/p326_192-epoch=6-batch_idx=0.wav,p326/FT-mask/FT/p326_192-epoch=4-batch_idx=0.wav,p326/joint/joint/p326_192-epoch=5-batch_idx=0.wav,p326/raw/p326_192.wav,p326/libri_mask-FT/FT/p326_192-epoch=11-batch_idx=0.wav,p326/recon/p326_192.recon.wav,so you think you want to be victoria?
p254/ref/p254_163.wav,p254/ref/p254_273.wav,p254/FT-mask/mask/p254_121-epoch=6-batch_idx=0.wav,p254/libri_mask-FT/FT/p254_121-epoch=7-batch_idx=0.wav,p254/libri_mask-FT/libri_mask/p254_121-epoch=6-batch_idx=0.wav,p254/mask-FT/FT/p254_121-epoch=6-batch_idx=0.wav,p254/recon/p254_121.recon.wav,p254/mask-FT/mask/p254_121-epoch=5-batch_idx=0.wav,p254/joint/joint/p254_121-epoch=5-batch_idx=0.wav,p254/raw/p254_121.wav,p254/FT-mask/FT/p254_121-epoch=0-batch_idx=0.wav,the fire was above the hole.,p258/ref/p258_108.wav,p258/ref/p258_291.wav,p258/FT-mask/mask/p258_353-epoch=6-batch_idx=0.wav,p258/raw/p258_353.wav,p258/recon/p258_353.recon.wav,p258/mask-FT/FT/p258_353-epoch=6-batch_idx=0.wav,p258/libri_mask-FT/FT/p258_353-epoch=7-batch_idx=0.wav,p258/FT-mask/FT/p258_353-epoch=0-batch_idx=0.wav,p258/mask-FT/mask/p258_353-epoch=5-batch_idx=0.wav,p258/libri_mask-FT/libri_mask/p258_353-epoch=6-batch_idx=0.wav,p258/joint/joint/p258_353-epoch=5-batch_idx=0.wav,i saw some good things.,p311/ref/p311_421.wav,p311/ref/p311_104.wav,p311/joint/joint/p311_238-epoch=6-batch_idx=0.wav,p311/mask-FT/mask/p311_238-epoch=5-batch_idx=0.wav,p311/recon/p311_238.recon.wav,p311/mask-FT/FT/p311_238-epoch=6-batch_idx=0.wav,p311/raw/p311_238.wav,p311/libri_mask-FT/FT/p311_238-epoch=7-batch_idx=0.wav,p311/libri_mask-FT/libri_mask/p311_238-epoch=6-batch_idx=0.wav,p311/FT-mask/FT/p311_238-epoch=0-batch_idx=0.wav,p311/FT-mask/mask/p311_238-epoch=6-batch_idx=0.wav,clearly he is keeping in touch.,p317/ref/p317_331.wav,p317/ref/p317_390.wav,p317/FT-mask/mask/p317_109-epoch=6-batch_idx=0.wav,p317/FT-mask/FT/p317_109-epoch=0-batch_idx=0.wav,p317/libri_mask-FT/libri_mask/p317_109-epoch=7-batch_idx=0.wav,p317/joint/joint/p317_109-epoch=5-batch_idx=0.wav,p317/libri_mask-FT/FT/p317_109-epoch=8-batch_idx=0.wav,p317/raw/p317_109.wav,p317/mask-FT/mask/p317_109-epoch=5-batch_idx=0.wav,p317/mask-FT/FT/p317_109-epoch=6-batch_idx=0.wav,p317/recon/p317_109.recon.wav,we understand the changes in the world.
p329/ref/p329_366.wav,p329/ref/p329_355.wav,p329/recon/p329_087.recon.wav,p329/raw/p329_087.wav,p329/joint/joint/p329_087-epoch=5-batch_idx=0.wav,p329/FT-mask/FT/p329_087-epoch=0-batch_idx=0.wav,p329/mask-FT/mask/p329_087-epoch=5-batch_idx=0.wav,p329/libri_mask-FT/FT/p329_087-epoch=7-batch_idx=0.wav,p329/mask-FT/FT/p329_087-epoch=6-batch_idx=0.wav,p329/FT-mask/mask/p329_087-epoch=6-batch_idx=0.wav,p329/libri_mask-FT/libri_mask/p329_087-epoch=6-batch_idx=0.wav,it is a difficult thing to explain.,p300/ref/p300_335.wav,p300/ref/p300_200.wav,p300/libri_mask-FT/libri_mask/p300_184-epoch=5-batch_idx=0.wav,p300/raw/p300_184.wav,p300/FT-mask/FT/p300_184-epoch=0-batch_idx=0.wav,p300/joint/joint/p300_184-epoch=5-batch_idx=0.wav,p300/mask-FT/FT/p300_184-epoch=6-batch_idx=0.wav,p300/recon/p300_184.recon.wav,p300/FT-mask/mask/p300_184-epoch=6-batch_idx=0.wav,p300/libri_mask-FT/FT/p300_184-epoch=6-batch_idx=0.wav,p300/mask-FT/mask/p300_184-epoch=5-batch_idx=0.wav,we believe a third party was involved.,p323/ref/p323_293.wav,p323/ref/p323_366.wav,p323/FT-mask/mask/p323_129-epoch=6-batch_idx=0.wav,p323/raw/p323_129.wav,p323/joint/joint/p323_129-epoch=5-batch_idx=0.wav,p323/libri_mask-FT/libri_mask/p323_129-epoch=5-batch_idx=0.wav,p323/recon/p323_129.recon.wav,p323/FT-mask/FT/p323_129-epoch=0-batch_idx=0.wav,p323/mask-FT/FT/p323_129-epoch=6-batch_idx=0.wav,p323/mask-FT/mask/p323_129-epoch=5-batch_idx=0.wav,p323/libri_mask-FT/FT/p323_129-epoch=6-batch_idx=0.wav,lord sainsbury is not a newcomer.,p274/ref/p274_261.wav,p274/ref/p274_129.wav,p274/FT-mask/mask/p274_031-epoch=5-batch_idx=0.wav,p274/raw/p274_031.wav,p274/libri_mask-FT/FT/p274_031-epoch=7-batch_idx=0.wav,p274/joint/joint/p274_031-epoch=13-batch_idx=0.wav,p274/libri_mask-FT/libri_mask/p274_031-epoch=6-batch_idx=0.wav,p274/mask-FT/mask/p274_031-epoch=5-batch_idx=0.wav,p274/recon/p274_031.recon.wav,p274/mask-FT/FT/p274_031-epoch=6-batch_idx=0.wav,p274/FT-mask/FT/p274_031-epoch=0-batch_idx=0.wav,mr darling yesterday dismissed the criticism.
p255/ref/p255_015.wav,p255/ref/p255_031.wav,p255/raw/p255_160.wav,p255/recon/p255_160.recon.wav,p255/mask-FT/mask/p255_160-epoch=5-batch_idx=0.wav,p255/joint/joint/p255_160-epoch=5-batch_idx=0.wav,p255/FT-mask/FT/p255_160-epoch=0-batch_idx=0.wav,p255/libri_mask-FT/FT/p255_160-epoch=10-batch_idx=0.wav,p255/FT-mask/mask/p255_160-epoch=6-batch_idx=0.wav,p255/mask-FT/FT/p255_160-epoch=6-batch_idx=0.wav,p255/libri_mask-FT/libri_mask/p255_160-epoch=9-batch_idx=0.wav,work has started.,p233/ref/p233_068.wav,p233/ref/p233_113.wav,p233/recon/p233_136.recon.wav,p233/mask-FT/mask/p233_136-epoch=5-batch_idx=0.wav,p233/mask-FT/FT/p233_136-epoch=6-batch_idx=0.wav,p233/joint/joint/p233_136-epoch=5-batch_idx=0.wav,p233/FT-mask/FT/p233_136-epoch=0-batch_idx=0.wav,p233/FT-mask/mask/p233_136-epoch=6-batch_idx=0.wav,p233/raw/p233_136.wav,p233/libri_mask-FT/FT/p233_136-epoch=8-batch_idx=0.wav,p233/libri_mask-FT/libri_mask/p233_136-epoch=7-batch_idx=0.wav,the trial is funded solely by edinburgh city council.,p314/ref/p314_161.wav,p314/ref/p314_120.wav,p314/recon/p314_199.recon.wav,p314/mask-FT/FT/p314_199-epoch=6-batch_idx=0.wav,p314/FT-mask/mask/p314_199-epoch=6-batch_idx=0.wav,p314/raw/p314_199.wav,p314/libri_mask-FT/libri_mask/p314_199-epoch=7-batch_idx=0.wav,p314/mask-FT/mask/p314_199-epoch=5-batch_idx=0.wav,p314/FT-mask/FT/p314_199-epoch=0-batch_idx=0.wav,p314/joint/joint/p314_199-epoch=6-batch_idx=0.wav,p314/libri_mask-FT/FT/p314_199-epoch=8-batch_idx=0.wav,mixing drugs and alcohol can be extremely dangerous.,p259/ref/p259_380.wav,p259/ref/p259_098.wav,p259/recon/p259_163.recon.wav,p259/libri_mask-FT/libri_mask/p259_163-epoch=6-batch_idx=0.wav,p259/joint/joint/p259_163-epoch=7-batch_idx=0.wav,p259/libri_mask-FT/FT/p259_163-epoch=7-batch_idx=0.wav,p259/FT-mask/mask/p259_163-epoch=6-batch_idx=0.wav,p259/mask-FT/mask/p259_163-epoch=5-batch_idx=0.wav,p259/FT-mask/FT/p259_163-epoch=0-batch_idx=0.wav,p259/raw/p259_163.wav,p259/mask-FT/FT/p259_163-epoch=6-batch_idx=0.wav,the weather forecast isn't good.
