audio_ref-1_1,audio_ref-1_2,audio-1_1,audio-1_2,audio-1_3,audio-1_4,audio-1_5,audio-1_6,audio-1_7,audio-1_8,audio-1_9,text-1,audio_ref-2_1,audio_ref-2_2,audio-2_1,audio-2_2,audio-2_3,audio-2_4,audio-2_5,audio-2_6,audio-2_7,audio-2_8,audio-2_9,text-2
p253/ref/p253_012.wav,p253/ref/p253_181.wav,p253/FT-mask/mask/p253_048-epoch=6-batch_idx=0.wav,p253/joint/joint/p253_048-epoch=9-batch_idx=0.wav,p253/recon/p253_048.recon.wav,p253/libri_mask-FT/libri_mask/p253_048-epoch=10-batch_idx=0.wav,p253/raw/p253_048.wav,p253/FT-mask/FT/p253_048-epoch=0-batch_idx=0.wav,p253/libri_mask-FT/FT/p253_048-epoch=11-batch_idx=0.wav,p253/mask-FT/FT/p253_048-epoch=6-batch_idx=0.wav,p253/mask-FT/mask/p253_048-epoch=5-batch_idx=0.wav,"charlie gordon, leader of the council, dismissed the suggestion.",p305/ref/p305_079.wav,p305/ref/p305_316.wav,p305/recon/p305_249.recon.wav,p305/FT-mask/mask/p305_249-epoch=6-batch_idx=0.wav,p305/raw/p305_249.wav,p305/mask-FT/FT/p305_249-epoch=6-batch_idx=0.wav,p305/libri_mask-FT/FT/p305_249-epoch=11-batch_idx=0.wav,p305/joint/joint/p305_249-epoch=6-batch_idx=0.wav,p305/mask-FT/mask/p305_249-epoch=5-batch_idx=0.wav,p305/FT-mask/FT/p305_249-epoch=0-batch_idx=0.wav,p305/libri_mask-FT/libri_mask/p305_249-epoch=10-batch_idx=0.wav,we have reports of this throughout scotland.
p248/ref/p248_259.wav,p248/ref/p248_066.wav,p248/recon/p248_024.recon.wav,p248/FT-mask/mask/p248_024-epoch=6-batch_idx=0.wav,p248/FT-mask/FT/p248_024-epoch=0-batch_idx=0.wav,p248/mask-FT/FT/p248_024-epoch=6-batch_idx=0.wav,p248/joint/joint/p248_024-epoch=5-batch_idx=0.wav,p248/libri_mask-FT/FT/p248_024-epoch=7-batch_idx=0.wav,p248/raw/p248_024.wav,p248/libri_mask-FT/libri_mask/p248_024-epoch=6-batch_idx=0.wav,p248/mask-FT/mask/p248_024-epoch=5-batch_idx=0.wav,"this is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",p297/ref/p297_422.wav,p297/ref/p297_417.wav,p297/joint/joint/p297_301-epoch=6-batch_idx=0.wav,p297/FT-mask/mask/p297_301-epoch=6-batch_idx=0.wav,p297/mask-FT/FT/p297_301-epoch=6-batch_idx=0.wav,p297/libri_mask-FT/libri_mask/p297_301-epoch=6-batch_idx=0.wav,p297/libri_mask-FT/FT/p297_301-epoch=7-batch_idx=0.wav,p297/mask-FT/mask/p297_301-epoch=5-batch_idx=0.wav,p297/raw/p297_301.wav,p297/recon/p297_301.recon.wav,p297/FT-mask/FT/p297_301-epoch=0-batch_idx=0.wav,"almost overnight, he found his voice."
p241/ref/p241_181.wav,p241/ref/p241_184.wav,p241/recon/p241_368.recon.wav,p241/FT-mask/mask/p241_368-epoch=6-batch_idx=0.wav,p241/joint/joint/p241_368-epoch=10-batch_idx=0.wav,p241/mask-FT/mask/p241_368-epoch=5-batch_idx=0.wav,p241/mask-FT/FT/p241_368-epoch=6-batch_idx=0.wav,p241/libri_mask-FT/FT/p241_368-epoch=8-batch_idx=0.wav,p241/libri_mask-FT/libri_mask/p241_368-epoch=7-batch_idx=0.wav,p241/raw/p241_368.wav,p241/FT-mask/FT/p241_368-epoch=0-batch_idx=0.wav,he put some colour into scottish history.,p297/ref/p297_184.wav,p297/ref/p297_285.wav,p297/joint/joint/p297_323-epoch=6-batch_idx=0.wav,p297/libri_mask-FT/libri_mask/p297_323-epoch=6-batch_idx=0.wav,p297/mask-FT/mask/p297_323-epoch=5-batch_idx=0.wav,p297/libri_mask-FT/FT/p297_323-epoch=7-batch_idx=0.wav,p297/recon/p297_323.recon.wav,p297/mask-FT/FT/p297_323-epoch=6-batch_idx=0.wav,p297/raw/p297_323.wav,p297/FT-mask/FT/p297_323-epoch=0-batch_idx=0.wav,p297/FT-mask/mask/p297_323-epoch=6-batch_idx=0.wav,"davis is very supportive, as a director."
p247/ref/p247_203.wav,p247/ref/p247_293.wav,p247/raw/p247_393.wav,p247/recon/p247_393.recon.wav,p247/libri_mask-FT/FT/p247_393-epoch=7-batch_idx=0.wav,p247/FT-mask/FT/p247_393-epoch=0-batch_idx=0.wav,p247/mask-FT/FT/p247_393-epoch=6-batch_idx=0.wav,p247/mask-FT/mask/p247_393-epoch=5-batch_idx=0.wav,p247/FT-mask/mask/p247_393-epoch=6-batch_idx=0.wav,p247/joint/joint/p247_393-epoch=5-batch_idx=0.wav,p247/libri_mask-FT/libri_mask/p247_393-epoch=6-batch_idx=0.wav,it has happened for generations.,p234/ref/p234_258.wav,p234/ref/p234_197.wav,p234/libri_mask-FT/libri_mask/p234_063-epoch=6-batch_idx=0.wav,p234/raw/p234_063.wav,p234/FT-mask/mask/p234_063-epoch=6-batch_idx=0.wav,p234/libri_mask-FT/FT/p234_063-epoch=7-batch_idx=0.wav,p234/recon/p234_063.recon.wav,p234/mask-FT/mask/p234_063-epoch=5-batch_idx=0.wav,p234/mask-FT/FT/p234_063-epoch=6-batch_idx=0.wav,p234/FT-mask/FT/p234_063-epoch=0-batch_idx=0.wav,p234/joint/joint/p234_063-epoch=5-batch_idx=0.wav,that could be a mistake.
p281/ref/p281_066.wav,p281/ref/p281_309.wav,p281/recon/p281_323.recon.wav,p281/libri_mask-FT/FT/p281_323-epoch=8-batch_idx=0.wav,p281/FT-mask/FT/p281_323-epoch=0-batch_idx=0.wav,p281/FT-mask/mask/p281_323-epoch=6-batch_idx=0.wav,p281/raw/p281_323.wav,p281/mask-FT/mask/p281_323-epoch=5-batch_idx=0.wav,p281/joint/joint/p281_323-epoch=5-batch_idx=0.wav,p281/mask-FT/FT/p281_323-epoch=6-batch_idx=0.wav,p281/libri_mask-FT/libri_mask/p281_323-epoch=7-batch_idx=0.wav,i can see their argument.,p334/ref/p334_012.wav,p334/ref/p334_329.wav,p334/mask-FT/FT/p334_119-epoch=14-batch_idx=0.wav,p334/joint/joint/p334_119-epoch=12-batch_idx=0.wav,p334/FT-mask/FT/p334_119-epoch=10-batch_idx=0.wav,p334/FT-mask/mask/p334_119-epoch=14-batch_idx=0.wav,p334/libri_mask-FT/FT/p334_119-epoch=13-batch_idx=0.wav,p334/libri_mask-FT/libri_mask/p334_119-epoch=8-batch_idx=0.wav,p334/recon/p334_119.recon.wav,p334/mask-FT/mask/p334_119-epoch=5-batch_idx=0.wav,p334/raw/p334_119.wav,we tend to come good at the end.
p234/ref/p234_197.wav,p234/ref/p234_258.wav,p234/mask-FT/mask/p234_353-epoch=5-batch_idx=0.wav,p234/libri_mask-FT/FT/p234_353-epoch=7-batch_idx=0.wav,p234/mask-FT/FT/p234_353-epoch=6-batch_idx=0.wav,p234/FT-mask/mask/p234_353-epoch=6-batch_idx=0.wav,p234/libri_mask-FT/libri_mask/p234_353-epoch=6-batch_idx=0.wav,p234/FT-mask/FT/p234_353-epoch=0-batch_idx=0.wav,p234/recon/p234_353.recon.wav,p234/joint/joint/p234_353-epoch=5-batch_idx=0.wav,p234/raw/p234_353.wav,they have to be addressed.,p259/ref/p259_188.wav,p259/ref/p259_254.wav,p259/mask-FT/mask/p259_212-epoch=5-batch_idx=0.wav,p259/mask-FT/FT/p259_212-epoch=6-batch_idx=0.wav,p259/raw/p259_212.wav,p259/recon/p259_212.recon.wav,p259/FT-mask/mask/p259_212-epoch=6-batch_idx=0.wav,p259/libri_mask-FT/FT/p259_212-epoch=7-batch_idx=0.wav,p259/FT-mask/FT/p259_212-epoch=0-batch_idx=0.wav,p259/joint/joint/p259_212-epoch=7-batch_idx=0.wav,p259/libri_mask-FT/libri_mask/p259_212-epoch=6-batch_idx=0.wav,do i think about them often?
p318/ref/p318_011.wav,p318/ref/p318_245.wav,p318/raw/p318_097.wav,p318/mask-FT/FT/p318_097-epoch=6-batch_idx=0.wav,p318/FT-mask/mask/p318_097-epoch=6-batch_idx=0.wav,p318/joint/joint/p318_097-epoch=5-batch_idx=0.wav,p318/libri_mask-FT/libri_mask/p318_097-epoch=8-batch_idx=0.wav,p318/mask-FT/mask/p318_097-epoch=5-batch_idx=0.wav,p318/recon/p318_097.recon.wav,p318/libri_mask-FT/FT/p318_097-epoch=9-batch_idx=0.wav,p318/FT-mask/FT/p318_097-epoch=0-batch_idx=0.wav,but allen is deadly serious.,p276/ref/p276_301.wav,p276/ref/p276_277.wav,p276/mask-FT/FT/p276_223-epoch=6-batch_idx=0.wav,p276/libri_mask-FT/libri_mask/p276_223-epoch=7-batch_idx=0.wav,p276/recon/p276_223.recon.wav,p276/libri_mask-FT/FT/p276_223-epoch=8-batch_idx=0.wav,p276/raw/p276_223.wav,p276/joint/joint/p276_223-epoch=5-batch_idx=0.wav,p276/FT-mask/mask/p276_223-epoch=6-batch_idx=0.wav,p276/FT-mask/FT/p276_223-epoch=0-batch_idx=0.wav,p276/mask-FT/mask/p276_223-epoch=5-batch_idx=0.wav,it's been a humbling year.
p287/ref/p287_156.wav,p287/ref/p287_108.wav,p287/raw/p287_051.wav,p287/FT-mask/FT/p287_051-epoch=1-batch_idx=0.wav,p287/mask-FT/mask/p287_051-epoch=5-batch_idx=0.wav,p287/joint/joint/p287_051-epoch=10-batch_idx=0.wav,p287/mask-FT/FT/p287_051-epoch=6-batch_idx=0.wav,p287/libri_mask-FT/FT/p287_051-epoch=7-batch_idx=0.wav,p287/libri_mask-FT/libri_mask/p287_051-epoch=5-batch_idx=0.wav,p287/recon/p287_051.recon.wav,p287/FT-mask/mask/p287_051-epoch=5-batch_idx=0.wav,it depends on the couple.,p306/ref/p306_288.wav,p306/ref/p306_275.wav,p306/joint/joint/p306_327-epoch=6-batch_idx=0.wav,p306/raw/p306_327.wav,p306/mask-FT/mask/p306_327-epoch=5-batch_idx=0.wav,p306/mask-FT/FT/p306_327-epoch=6-batch_idx=0.wav,p306/FT-mask/mask/p306_327-epoch=6-batch_idx=0.wav,p306/recon/p306_327.recon.wav,p306/libri_mask-FT/FT/p306_327-epoch=12-batch_idx=0.wav,p306/libri_mask-FT/libri_mask/p306_327-epoch=5-batch_idx=0.wav,p306/FT-mask/FT/p306_327-epoch=0-batch_idx=0.wav,it may also be her last.
p261/ref/p261_462.wav,p261/ref/p261_186.wav,p261/libri_mask-FT/libri_mask/p261_315-epoch=9-batch_idx=0.wav,p261/FT-mask/FT/p261_315-epoch=0-batch_idx=0.wav,p261/FT-mask/mask/p261_315-epoch=6-batch_idx=0.wav,p261/joint/joint/p261_315-epoch=5-batch_idx=0.wav,p261/mask-FT/FT/p261_315-epoch=6-batch_idx=0.wav,p261/recon/p261_315.recon.wav,p261/raw/p261_315.wav,p261/libri_mask-FT/FT/p261_315-epoch=10-batch_idx=0.wav,p261/mask-FT/mask/p261_315-epoch=5-batch_idx=0.wav,we would hope to make progress on that next year.,p304/ref/p304_127.wav,p304/ref/p304_225.wav,p304/FT-mask/FT/p304_410-epoch=0-batch_idx=0.wav,p304/joint/joint/p304_410-epoch=5-batch_idx=0.wav,p304/raw/p304_410.wav,p304/recon/p304_410.recon.wav,p304/libri_mask-FT/libri_mask/p304_410-epoch=8-batch_idx=0.wav,p304/FT-mask/mask/p304_410-epoch=6-batch_idx=0.wav,p304/mask-FT/FT/p304_410-epoch=6-batch_idx=0.wav,p304/mask-FT/mask/p304_410-epoch=5-batch_idx=0.wav,p304/libri_mask-FT/FT/p304_410-epoch=9-batch_idx=0.wav,they are not a set of options.
p271/ref/p271_178.wav,p271/ref/p271_087.wav,p271/recon/p271_162.recon.wav,p271/raw/p271_162.wav,p271/joint/joint/p271_162-epoch=6-batch_idx=0.wav,p271/mask-FT/mask/p271_162-epoch=5-batch_idx=0.wav,p271/libri_mask-FT/libri_mask/p271_162-epoch=6-batch_idx=0.wav,p271/libri_mask-FT/FT/p271_162-epoch=7-batch_idx=0.wav,p271/mask-FT/FT/p271_162-epoch=6-batch_idx=0.wav,p271/FT-mask/mask/p271_162-epoch=6-batch_idx=0.wav,p271/FT-mask/FT/p271_162-epoch=0-batch_idx=0.wav,these days are long gone.,p284/ref/p284_210.wav,p284/ref/p284_017.wav,p284/mask-FT/mask/p284_241-epoch=5-batch_idx=0.wav,p284/libri_mask-FT/FT/p284_241-epoch=8-batch_idx=0.wav,p284/mask-FT/FT/p284_241-epoch=6-batch_idx=0.wav,p284/recon/p284_241.recon.wav,p284/joint/joint/p284_241-epoch=36-batch_idx=0.wav,p284/FT-mask/mask/p284_241-epoch=4-batch_idx=0.wav,p284/raw/p284_241.wav,p284/libri_mask-FT/libri_mask/p284_241-epoch=6-batch_idx=0.wav,p284/FT-mask/FT/p284_241-epoch=0-batch_idx=0.wav,"in the meantime, the fans would settle for a derby win."
p292/ref/p292_089.wav,p292/ref/p292_096.wav,p292/libri_mask-FT/libri_mask/p292_146-epoch=9-batch_idx=0.wav,p292/FT-mask/mask/p292_146-epoch=6-batch_idx=0.wav,p292/mask-FT/FT/p292_146-epoch=6-batch_idx=0.wav,p292/FT-mask/FT/p292_146-epoch=0-batch_idx=0.wav,p292/joint/joint/p292_146-epoch=5-batch_idx=0.wav,p292/recon/p292_146.recon.wav,p292/mask-FT/mask/p292_146-epoch=5-batch_idx=0.wav,p292/raw/p292_146.wav,p292/libri_mask-FT/FT/p292_146-epoch=10-batch_idx=0.wav,i suggest a new plan.,p267/ref/p267_063.wav,p267/ref/p267_376.wav,p267/recon/p267_248.recon.wav,p267/FT-mask/mask/p267_248-epoch=6-batch_idx=0.wav,p267/FT-mask/FT/p267_248-epoch=0-batch_idx=0.wav,p267/mask-FT/FT/p267_248-epoch=6-batch_idx=0.wav,p267/libri_mask-FT/libri_mask/p267_248-epoch=5-batch_idx=0.wav,p267/joint/joint/p267_248-epoch=11-batch_idx=0.wav,p267/libri_mask-FT/FT/p267_248-epoch=6-batch_idx=0.wav,p267/mask-FT/mask/p267_248-epoch=5-batch_idx=0.wav,p267/raw/p267_248.wav,"it might be sad, but it's a fact."
p312/ref/p312_118.wav,p312/ref/p312_257.wav,p312/mask-FT/mask/p312_209-epoch=5-batch_idx=0.wav,p312/FT-mask/FT/p312_209-epoch=0-batch_idx=0.wav,p312/libri_mask-FT/libri_mask/p312_209-epoch=6-batch_idx=0.wav,p312/mask-FT/FT/p312_209-epoch=7-batch_idx=0.wav,p312/joint/joint/p312_209-epoch=10-batch_idx=0.wav,p312/recon/p312_209.recon.wav,p312/raw/p312_209.wav,p312/libri_mask-FT/FT/p312_209-epoch=7-batch_idx=0.wav,p312/FT-mask/mask/p312_209-epoch=6-batch_idx=0.wav,of course he was right!,p302/ref/p302_270.wav,p302/ref/p302_015.wav,p302/raw/p302_094.wav,p302/libri_mask-FT/FT/p302_094-epoch=14-batch_idx=0.wav,p302/joint/joint/p302_094-epoch=8-batch_idx=0.wav,p302/libri_mask-FT/libri_mask/p302_094-epoch=8-batch_idx=0.wav,p302/recon/p302_094.recon.wav,p302/mask-FT/mask/p302_094-epoch=5-batch_idx=0.wav,p302/FT-mask/FT/p302_094-epoch=14-batch_idx=0.wav,p302/FT-mask/mask/p302_094-epoch=18-batch_idx=0.wav,p302/mask-FT/FT/p302_094-epoch=11-batch_idx=0.wav,the boat was fully equipped with safety equipment.
p317/ref/p317_253.wav,p317/ref/p317_410.wav,p317/recon/p317_077.recon.wav,p317/FT-mask/mask/p317_077-epoch=6-batch_idx=0.wav,p317/mask-FT/FT/p317_077-epoch=6-batch_idx=0.wav,p317/mask-FT/mask/p317_077-epoch=5-batch_idx=0.wav,p317/raw/p317_077.wav,p317/libri_mask-FT/FT/p317_077-epoch=8-batch_idx=0.wav,p317/joint/joint/p317_077-epoch=5-batch_idx=0.wav,p317/libri_mask-FT/libri_mask/p317_077-epoch=7-batch_idx=0.wav,p317/FT-mask/FT/p317_077-epoch=0-batch_idx=0.wav,will we ever play together again?,p271/ref/p271_183.wav,p271/ref/p271_087.wav,p271/FT-mask/mask/p271_308-epoch=6-batch_idx=0.wav,p271/raw/p271_308.wav,p271/libri_mask-FT/FT/p271_308-epoch=7-batch_idx=0.wav,p271/FT-mask/FT/p271_308-epoch=0-batch_idx=0.wav,p271/recon/p271_308.recon.wav,p271/mask-FT/mask/p271_308-epoch=5-batch_idx=0.wav,p271/libri_mask-FT/libri_mask/p271_308-epoch=6-batch_idx=0.wav,p271/joint/joint/p271_308-epoch=6-batch_idx=0.wav,p271/mask-FT/FT/p271_308-epoch=6-batch_idx=0.wav,"the report will go before the scottish parliament, probably in early autumn."
p248/ref/p248_066.wav,p248/ref/p248_255.wav,p248/FT-mask/FT/p248_098-epoch=0-batch_idx=0.wav,p248/recon/p248_098.recon.wav,p248/libri_mask-FT/libri_mask/p248_098-epoch=6-batch_idx=0.wav,p248/joint/joint/p248_098-epoch=5-batch_idx=0.wav,p248/mask-FT/FT/p248_098-epoch=6-batch_idx=0.wav,p248/raw/p248_098.wav,p248/FT-mask/mask/p248_098-epoch=6-batch_idx=0.wav,p248/mask-FT/mask/p248_098-epoch=5-batch_idx=0.wav,p248/libri_mask-FT/FT/p248_098-epoch=7-batch_idx=0.wav,two of the team became ill.,p314/ref/p314_161.wav,p314/ref/p314_103.wav,p314/mask-FT/mask/p314_280-epoch=5-batch_idx=0.wav,p314/joint/joint/p314_280-epoch=6-batch_idx=0.wav,p314/recon/p314_280.recon.wav,p314/raw/p314_280.wav,p314/libri_mask-FT/libri_mask/p314_280-epoch=7-batch_idx=0.wav,p314/mask-FT/FT/p314_280-epoch=6-batch_idx=0.wav,p314/FT-mask/mask/p314_280-epoch=6-batch_idx=0.wav,p314/libri_mask-FT/FT/p314_280-epoch=8-batch_idx=0.wav,p314/FT-mask/FT/p314_280-epoch=0-batch_idx=0.wav,this is my home town.
p301/ref/p301_266.wav,p301/ref/p301_361.wav,p301/mask-FT/FT/p301_052-epoch=6-batch_idx=0.wav,p301/FT-mask/mask/p301_052-epoch=6-batch_idx=0.wav,p301/FT-mask/FT/p301_052-epoch=0-batch_idx=0.wav,p301/libri_mask-FT/libri_mask/p301_052-epoch=6-batch_idx=0.wav,p301/joint/joint/p301_052-epoch=5-batch_idx=0.wav,p301/raw/p301_052.wav,p301/mask-FT/mask/p301_052-epoch=5-batch_idx=0.wav,p301/recon/p301_052.recon.wav,p301/libri_mask-FT/FT/p301_052-epoch=7-batch_idx=0.wav,she is now planning a visit.,p316/ref/p316_243.wav,p316/ref/p316_033.wav,p316/mask-FT/mask/p316_322-epoch=5-batch_idx=0.wav,p316/raw/p316_322.wav,p316/FT-mask/mask/p316_322-epoch=6-batch_idx=0.wav,p316/joint/joint/p316_322-epoch=5-batch_idx=0.wav,p316/libri_mask-FT/FT/p316_322-epoch=10-batch_idx=0.wav,p316/libri_mask-FT/libri_mask/p316_322-epoch=9-batch_idx=0.wav,p316/mask-FT/FT/p316_322-epoch=6-batch_idx=0.wav,p316/recon/p316_322.recon.wav,p316/FT-mask/FT/p316_322-epoch=0-batch_idx=0.wav,what did they think of her voice?
p275/ref/p275_086.wav,p275/ref/p275_031.wav,p275/FT-mask/FT/p275_160-epoch=0-batch_idx=0.wav,p275/raw/p275_160.wav,p275/joint/joint/p275_160-epoch=10-batch_idx=0.wav,p275/libri_mask-FT/libri_mask/p275_160-epoch=5-batch_idx=0.wav,p275/mask-FT/FT/p275_160-epoch=6-batch_idx=0.wav,p275/mask-FT/mask/p275_160-epoch=5-batch_idx=0.wav,p275/FT-mask/mask/p275_160-epoch=6-batch_idx=0.wav,p275/recon/p275_160.recon.wav,p275/libri_mask-FT/FT/p275_160-epoch=6-batch_idx=0.wav,we also enjoyed a lot of support.,p256/ref/p256_067.wav,p256/ref/p256_112.wav,p256/libri_mask-FT/libri_mask/p256_300-epoch=10-batch_idx=0.wav,p256/FT-mask/mask/p256_300-epoch=5-batch_idx=0.wav,p256/recon/p256_300.recon.wav,p256/raw/p256_300.wav,p256/mask-FT/FT/p256_300-epoch=6-batch_idx=0.wav,p256/FT-mask/FT/p256_300-epoch=0-batch_idx=0.wav,p256/mask-FT/mask/p256_300-epoch=5-batch_idx=0.wav,p256/joint/joint/p256_300-epoch=7-batch_idx=0.wav,p256/libri_mask-FT/FT/p256_300-epoch=11-batch_idx=0.wav,one was a lawyer.
p293/ref/p293_284.wav,p293/ref/p293_065.wav,p293/raw/p293_254.wav,p293/libri_mask-FT/FT/p293_254-epoch=6-batch_idx=0.wav,p293/libri_mask-FT/libri_mask/p293_254-epoch=5-batch_idx=0.wav,p293/FT-mask/mask/p293_254-epoch=6-batch_idx=0.wav,p293/mask-FT/mask/p293_254-epoch=6-batch_idx=0.wav,p293/mask-FT/FT/p293_254-epoch=7-batch_idx=0.wav,p293/FT-mask/FT/p293_254-epoch=0-batch_idx=0.wav,p293/recon/p293_254.recon.wav,p293/joint/joint/p293_254-epoch=5-batch_idx=0.wav,they may differ on other issues.,p244/ref/p244_243.wav,p244/ref/p244_063.wav,p244/joint/joint/p244_100-epoch=13-batch_idx=0.wav,p244/FT-mask/mask/p244_100-epoch=6-batch_idx=0.wav,p244/FT-mask/FT/p244_100-epoch=0-batch_idx=0.wav,p244/libri_mask-FT/libri_mask/p244_100-epoch=5-batch_idx=0.wav,p244/mask-FT/mask/p244_100-epoch=5-batch_idx=0.wav,p244/raw/p244_100.wav,p244/libri_mask-FT/FT/p244_100-epoch=6-batch_idx=0.wav,p244/recon/p244_100.recon.wav,p244/mask-FT/FT/p244_100-epoch=6-batch_idx=0.wav,this is a game of confidence.
p293/ref/p293_114.wav,p293/ref/p293_065.wav,p293/mask-FT/mask/p293_079-epoch=6-batch_idx=0.wav,p293/libri_mask-FT/libri_mask/p293_079-epoch=5-batch_idx=0.wav,p293/FT-mask/mask/p293_079-epoch=6-batch_idx=0.wav,p293/raw/p293_079.wav,p293/joint/joint/p293_079-epoch=5-batch_idx=0.wav,p293/FT-mask/FT/p293_079-epoch=0-batch_idx=0.wav,p293/mask-FT/FT/p293_079-epoch=7-batch_idx=0.wav,p293/libri_mask-FT/FT/p293_079-epoch=6-batch_idx=0.wav,p293/recon/p293_079.recon.wav,all the people thought that we would die.,p260/ref/p260_031.wav,p260/ref/p260_088.wav,p260/FT-mask/FT/p260_089-epoch=0-batch_idx=0.wav,p260/recon/p260_089.recon.wav,p260/mask-FT/mask/p260_089-epoch=5-batch_idx=0.wav,p260/raw/p260_089.wav,p260/joint/joint/p260_089-epoch=5-batch_idx=0.wav,p260/libri_mask-FT/libri_mask/p260_089-epoch=5-batch_idx=0.wav,p260/libri_mask-FT/FT/p260_089-epoch=6-batch_idx=0.wav,p260/FT-mask/mask/p260_089-epoch=6-batch_idx=0.wav,p260/mask-FT/FT/p260_089-epoch=6-batch_idx=0.wav,"they could not ignore the will of parliament, he claimed."
p277/ref/p277_292.wav,p277/ref/p277_072.wav,p277/FT-mask/FT/p277_173-epoch=0-batch_idx=0.wav,p277/raw/p277_173.wav,p277/joint/joint/p277_173-epoch=5-batch_idx=0.wav,p277/mask-FT/FT/p277_173-epoch=6-batch_idx=0.wav,p277/libri_mask-FT/FT/p277_173-epoch=6-batch_idx=0.wav,p277/mask-FT/mask/p277_173-epoch=5-batch_idx=0.wav,p277/FT-mask/mask/p277_173-epoch=5-batch_idx=0.wav,p277/libri_mask-FT/libri_mask/p277_173-epoch=5-batch_idx=0.wav,p277/recon/p277_173.recon.wav,it's too early to say whether a public inquiry would be appropriate.,p326/ref/p326_303.wav,p326/ref/p326_359.wav,p326/FT-mask/mask/p326_139-epoch=8-batch_idx=0.wav,p326/mask-FT/mask/p326_139-epoch=5-batch_idx=0.wav,p326/FT-mask/FT/p326_139-epoch=4-batch_idx=0.wav,p326/recon/p326_139.recon.wav,p326/raw/p326_139.wav,p326/mask-FT/FT/p326_139-epoch=11-batch_idx=0.wav,p326/libri_mask-FT/FT/p326_139-epoch=11-batch_idx=0.wav,p326/joint/joint/p326_139-epoch=5-batch_idx=0.wav,p326/libri_mask-FT/libri_mask/p326_139-epoch=6-batch_idx=0.wav,his expulsion would not solve the problem.
p284/ref/p284_253.wav,p284/ref/p284_222.wav,p284/libri_mask-FT/FT/p284_183-epoch=8-batch_idx=0.wav,p284/FT-mask/mask/p284_183-epoch=4-batch_idx=0.wav,p284/joint/joint/p284_183-epoch=36-batch_idx=0.wav,p284/recon/p284_183.recon.wav,p284/raw/p284_183.wav,p284/FT-mask/FT/p284_183-epoch=0-batch_idx=0.wav,p284/mask-FT/mask/p284_183-epoch=5-batch_idx=0.wav,p284/mask-FT/FT/p284_183-epoch=6-batch_idx=0.wav,p284/libri_mask-FT/libri_mask/p284_183-epoch=6-batch_idx=0.wav,our team is just so young.,p263/ref/p263_270.wav,p263/ref/p263_407.wav,p263/raw/p263_244.wav,p263/joint/joint/p263_244-epoch=6-batch_idx=0.wav,p263/libri_mask-FT/FT/p263_244-epoch=8-batch_idx=0.wav,p263/libri_mask-FT/libri_mask/p263_244-epoch=7-batch_idx=0.wav,p263/FT-mask/mask/p263_244-epoch=6-batch_idx=0.wav,p263/recon/p263_244.recon.wav,p263/FT-mask/FT/p263_244-epoch=0-batch_idx=0.wav,p263/mask-FT/FT/p263_244-epoch=6-batch_idx=0.wav,p263/mask-FT/mask/p263_244-epoch=5-batch_idx=0.wav,i always felt that i was in control of the match.
p233/ref/p233_159.wav,p233/ref/p233_388.wav,p233/libri_mask-FT/libri_mask/p233_105-epoch=7-batch_idx=0.wav,p233/mask-FT/mask/p233_105-epoch=5-batch_idx=0.wav,p233/joint/joint/p233_105-epoch=5-batch_idx=0.wav,p233/recon/p233_105.recon.wav,p233/libri_mask-FT/FT/p233_105-epoch=8-batch_idx=0.wav,p233/FT-mask/mask/p233_105-epoch=6-batch_idx=0.wav,p233/mask-FT/FT/p233_105-epoch=6-batch_idx=0.wav,p233/FT-mask/FT/p233_105-epoch=0-batch_idx=0.wav,p233/raw/p233_105.wav,he has become a monster.,p273/ref/p273_375.wav,p273/ref/p273_334.wav,p273/recon/p273_378.recon.wav,p273/joint/joint/p273_378-epoch=5-batch_idx=0.wav,p273/mask-FT/FT/p273_378-epoch=6-batch_idx=0.wav,p273/FT-mask/mask/p273_378-epoch=6-batch_idx=0.wav,p273/libri_mask-FT/FT/p273_378-epoch=7-batch_idx=0.wav,p273/raw/p273_378.wav,p273/libri_mask-FT/libri_mask/p273_378-epoch=6-batch_idx=0.wav,p273/mask-FT/mask/p273_378-epoch=5-batch_idx=0.wav,p273/FT-mask/FT/p273_378-epoch=0-batch_idx=0.wav,to have products for their needs.
